pollster,start_date,end_date,candidate_name,pct,sample_size,state,methodology,party,election_date
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Jill Stein,1,409,Arizona,Online Panel/Text-to-Web,GRE,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Kamala Harris,50,409,Arizona,Online Panel/Text-to-Web,DEM,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Donald Trump,48,409,Arizona,Online Panel/Text-to-Web,REP,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Kamala Harris,47,411,Georgia,Online Panel/Text-to-Web,DEM,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Donald Trump,48,411,Georgia,Online Panel/Text-to-Web,REP,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Jill Stein,0,411,Georgia,Online Panel/Text-to-Web,GRE,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Kamala Harris,47,411,Georgia,Online Panel/Text-to-Web,DEM,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Donald Trump,49,411,Georgia,Online Panel/Text-to-Web,REP,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Kamala Harris,49,416,Michigan,Online Panel/Text-to-Web,DEM,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Donald Trump,46,416,Michigan,Online Panel/Text-to-Web,REP,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Cornel West,1,416,Michigan,Online Panel/Text-to-Web,IND,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Jill Stein,2,416,Michigan,Online Panel/Text-to-Web,GRE,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Robert F. Kennedy,0,416,Michigan,Online Panel/Text-to-Web,IND,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Kamala Harris,51,416,Michigan,Online Panel/Text-to-Web,DEM,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Donald Trump,48,416,Michigan,Online Panel/Text-to-Web,REP,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Kamala Harris,48,409,Nevada,Online Panel/Text-to-Web,DEM,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Donald Trump,47,409,Nevada,Online Panel/Text-to-Web,REP,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Kamala Harris,48,409,Nevada,Online Panel/Text-to-Web,DEM,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Donald Trump,47,409,Nevada,Online Panel/Text-to-Web,REP,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Kamala Harris,49,411,North Carolina,Online Panel/Text-to-Web,DEM,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Donald Trump,46,411,North Carolina,Online Panel/Text-to-Web,REP,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Cornel West,1,411,North Carolina,Online Panel/Text-to-Web,IND,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Jill Stein,2,411,North Carolina,Online Panel/Text-to-Web,GRE,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Kamala Harris,49,411,North Carolina,Online Panel/Text-to-Web,DEM,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Donald Trump,49,411,North Carolina,Online Panel/Text-to-Web,REP,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Kamala Harris,49,474,Pennsylvania,Online Panel/Text-to-Web,DEM,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Donald Trump,47,474,Pennsylvania,Online Panel/Text-to-Web,REP,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Jill Stein,1,474,Pennsylvania,Online Panel/Text-to-Web,GRE,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Kamala Harris,50,474,Pennsylvania,Online Panel/Text-to-Web,DEM,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Donald Trump,49,474,Pennsylvania,Online Panel/Text-to-Web,REP,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Kamala Harris,48,411,Wisconsin,Online Panel/Text-to-Web,DEM,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Donald Trump,46,411,Wisconsin,Online Panel/Text-to-Web,REP,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Cornel West,1,411,Wisconsin,Online Panel/Text-to-Web,IND,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Jill Stein,2,411,Wisconsin,Online Panel/Text-to-Web,GRE,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Robert F. Kennedy,0,411,Wisconsin,Online Panel/Text-to-Web,IND,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Kamala Harris,49,411,Wisconsin,Online Panel/Text-to-Web,DEM,2024-11-05
Benenson Strategy Group/GS Strategy Group,2024-09-19,2024-09-25,Donald Trump,47,411,Wisconsin,Online Panel/Text-to-Web,REP,2024-11-05
Virginia Commonwealth U.,2024-09-16,2024-09-25,Kamala Harris,43,832,Virginia,Live Phone/Text-to-Web,DEM,2024-11-05
Virginia Commonwealth U.,2024-09-16,2024-09-25,Donald Trump,37,832,Virginia,Live Phone/Text-to-Web,REP,2024-11-05
Virginia Commonwealth U.,2024-09-16,2024-09-25,Cornel West,3,832,Virginia,Live Phone/Text-to-Web,IND,2024-11-05
Virginia Commonwealth U.,2024-09-16,2024-09-25,Jill Stein,1,832,Virginia,Live Phone/Text-to-Web,GRE,2024-11-05
Virginia Commonwealth U.,2024-09-16,2024-09-25,Kamala Harris,47.4,762,Virginia,Live Phone/Text-to-Web,DEM,2024-11-05
Virginia Commonwealth U.,2024-09-16,2024-09-25,Donald Trump,36.6,762,Virginia,Live Phone/Text-to-Web,REP,2024-11-05
Virginia Commonwealth U.,2024-09-16,2024-09-25,Cornel West,1.8,762,Virginia,Live Phone/Text-to-Web,IND,2024-11-05
Virginia Commonwealth U.,2024-09-16,2024-09-25,Jill Stein,0.8,762,Virginia,Live Phone/Text-to-Web,GRE,2024-11-05
USC Dornsife/CSU Long Beach/Cal Poly Pomona,2024-09-12,2024-09-25,Kamala Harris,57.7,1685,California,Email,DEM,2024-11-05
USC Dornsife/CSU Long Beach/Cal Poly Pomona,2024-09-12,2024-09-25,Donald Trump,35.5,1685,California,Email,REP,2024-11-05
USC Dornsife/CSU Long Beach/Cal Poly Pomona,2024-09-12,2024-09-25,Robert F. Kennedy,1.7,1685,California,Email,IND,2024-11-05
USC Dornsife/CSU Long Beach/Cal Poly Pomona,2024-09-12,2024-09-25,Chase Oliver,0,1685,California,Email,LIB,2024-11-05
USC Dornsife/CSU Long Beach/Cal Poly Pomona,2024-09-12,2024-09-25,Jill Stein,1.5,1685,California,Email,GRE,2024-11-05
USC Dornsife/CSU Long Beach/Cal Poly Pomona,2024-09-12,2024-09-25,Claudia De La Cruz,0,1685,California,Email,PSL,2024-11-05
ActiVote,2024-09-01,2024-09-25,Kamala Harris,51.6,400,Pennsylvania,App Panel,DEM,2024-11-05
ActiVote,2024-09-01,2024-09-25,Donald Trump,48.4,400,Pennsylvania,App Panel,REP,2024-11-05
Emerson,2024-09-22,2024-09-24,Kamala Harris,46.7,950,Texas,Online Panel/Text-to-Web,DEM,2024-11-05
Emerson,2024-09-22,2024-09-24,Donald Trump,52.3,950,Texas,Online Panel/Text-to-Web,REP,2024-11-05
Emerson,2024-09-22,2024-09-24,Kamala Harris,52.7,860,Virginia,Online Panel/Text-to-Web,DEM,2024-11-05
Emerson,2024-09-22,2024-09-24,Donald Trump,46.2,860,Virginia,Online Panel/Text-to-Web,REP,2024-11-05
Morning Consult,2024-09-22,2024-09-24,Kamala Harris,51,11167,National,Online Panel,DEM,2024-11-05
Morning Consult,2024-09-22,2024-09-24,Donald Trump,45,11167,National,Online Panel,REP,2024-11-05
YouGov,2024-09-21,2024-09-24,Kamala Harris,47,1424,National,Online Panel,DEM,2024-11-05
YouGov,2024-09-21,2024-09-24,Donald Trump,44,1424,National,Online Panel,REP,2024-11-05
YouGov,2024-09-21,2024-09-24,Jill Stein,1,1424,National,Online Panel,GRE,2024-11-05
YouGov,2024-09-21,2024-09-24,Cornel West,0,1424,National,Online Panel,IND,2024-11-05
YouGov,2024-09-21,2024-09-24,Kamala Harris,49,1220,National,Online Panel,DEM,2024-11-05
YouGov,2024-09-21,2024-09-24,Donald Trump,46,1220,National,Online Panel,REP,2024-11-05
YouGov,2024-09-21,2024-09-24,Jill Stein,1,1220,National,Online Panel,GRE,2024-11-05
YouGov,2024-09-21,2024-09-24,Cornel West,0,1220,National,Online Panel,IND,2024-11-05
YouGov,2024-09-20,2024-09-24,Kamala Harris,49,1441,Georgia,Online Panel,DEM,2024-11-05
YouGov,2024-09-20,2024-09-24,Donald Trump,51,1441,Georgia,Online Panel,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,47,1021,Arizona,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,49,1021,Arizona,Live Phone/Text-to-Web,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Chase Oliver,2,1021,Arizona,Live Phone/Text-to-Web,LIB,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Jill Stein,1,1021,Arizona,Live Phone/Text-to-Web,GRE,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Cornel West,1,1021,Arizona,Live Phone/Text-to-Web,IND,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,47,764,Arizona,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,50,764,Arizona,Live Phone/Text-to-Web,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Chase Oliver,2,764,Arizona,Live Phone/Text-to-Web,LIB,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Jill Stein,1,764,Arizona,Live Phone/Text-to-Web,GRE,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Cornel West,0,764,Arizona,Live Phone/Text-to-Web,IND,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,48,1021,Arizona,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,50,1021,Arizona,Live Phone/Text-to-Web,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,48,764,Arizona,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,51,764,Arizona,Live Phone/Text-to-Web,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,49,1006,Georgia,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,47,1006,Georgia,Live Phone/Text-to-Web,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Cornel West,1,1006,Georgia,Live Phone/Text-to-Web,IND,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Jill Stein,1,1006,Georgia,Live Phone/Text-to-Web,GRE,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Chase Oliver,1,1006,Georgia,Live Phone/Text-to-Web,LIB,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,50,707,Georgia,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,48,707,Georgia,Live Phone/Text-to-Web,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Cornel West,1,707,Georgia,Live Phone/Text-to-Web,IND,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Jill Stein,1,707,Georgia,Live Phone/Text-to-Web,GRE,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Chase Oliver,1,707,Georgia,Live Phone/Text-to-Web,LIB,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,51,1006,Georgia,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,48,1006,Georgia,Live Phone/Text-to-Web,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,51,707,Georgia,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,48,707,Georgia,Live Phone/Text-to-Web,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,47,787,North Carolina,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,49,787,North Carolina,Live Phone/Text-to-Web,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Cornel West,1,787,North Carolina,Live Phone/Text-to-Web,IND,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Jill Stein,1,787,North Carolina,Live Phone/Text-to-Web,GRE,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Chase Oliver,1,787,North Carolina,Live Phone/Text-to-Web,LIB,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,48,991,North Carolina,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,47,991,North Carolina,Live Phone/Text-to-Web,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Cornel West,1,991,North Carolina,Live Phone/Text-to-Web,IND,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Jill Stein,1,991,North Carolina,Live Phone/Text-to-Web,GRE,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Chase Oliver,1,991,North Carolina,Live Phone/Text-to-Web,LIB,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,49,787,North Carolina,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,50,787,North Carolina,Live Phone/Text-to-Web,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,50,991,North Carolina,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,48,991,North Carolina,Live Phone/Text-to-Web,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,47,775,Pennsylvania,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,48,775,Pennsylvania,Live Phone/Text-to-Web,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Jill Stein,2,775,Pennsylvania,Live Phone/Text-to-Web,GRE,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Chase Oliver,2,775,Pennsylvania,Live Phone/Text-to-Web,LIB,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,48,1021,Pennsylvania,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,46,1021,Pennsylvania,Live Phone/Text-to-Web,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Jill Stein,1,1021,Pennsylvania,Live Phone/Text-to-Web,GRE,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Chase Oliver,2,1021,Pennsylvania,Live Phone/Text-to-Web,LIB,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,49,775,Pennsylvania,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,49,775,Pennsylvania,Live Phone/Text-to-Web,REP,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Kamala Harris,50,1021,Pennsylvania,Live Phone/Text-to-Web,DEM,2024-11-05
Beacon/Shaw,2024-09-20,2024-09-24,Donald Trump,48,1021,Pennsylvania,Live Phone/Text-to-Web,REP,2024-11-05
Marist,2024-09-19,2024-09-24,Kamala Harris,48,1416,Arizona,Live Phone/Online Panel/Text-to-Web,DEM,2024-11-05
Marist,2024-09-19,2024-09-24,Donald Trump,50,1416,Arizona,Live Phone/Online Panel/Text-to-Web,REP,2024-11-05
Marist,2024-09-19,2024-09-24,Kamala Harris,49,1264,Arizona,Live Phone/Online Panel/Text-to-Web,DEM,2024-11-05
Marist,2024-09-19,2024-09-24,Donald Trump,50,1264,Arizona,Live Phone/Online Panel/Text-to-Web,REP,2024-11-05
Marist,2024-09-19,2024-09-24,Kamala Harris,49,1507,North Carolina,Live Phone/Online Panel/Text-to-Web,DEM,2024-11-05
Marist,2024-09-19,2024-09-24,Donald Trump,48,1507,North Carolina,Live Phone/Online Panel/Text-to-Web,REP,2024-11-05
Marist,2024-09-19,2024-09-24,Kamala Harris,49,1348,North Carolina,Live Phone/Online Panel/Text-to-Web,DEM,2024-11-05
Marist,2024-09-19,2024-09-24,Donald Trump,49,1348,North Carolina,Live Phone/Online Panel/Text-to-Web,REP,2024-11-05
Marist,2024-09-19,2024-09-24,Kamala Harris,49,1420,Georgia,Live Phone/Online Panel/Text-to-Web,DEM,2024-11-05
Marist,2024-09-19,2024-09-24,Donald Trump,48,1420,Georgia,Live Phone/Online Panel/Text-to-Web,REP,2024-11-05
Marist,2024-09-19,2024-09-24,Kamala Harris,49,1220,Georgia,Live Phone/Online Panel/Text-to-Web,DEM,2024-11-05
Marist,2024-09-19,2024-09-24,Donald Trump,50,1220,Georgia,Live Phone/Online Panel/Text-to-Web,REP,2024-11-05
Suffolk,2024-09-19,2024-09-24,Kamala Harris,42.4,500,Arizona,Live Phone,DEM,2024-11-05
Suffolk,2024-09-19,2024-09-24,Donald Trump,48.4,500,Arizona,Live Phone,REP,2024-11-05
Suffolk,2024-09-19,2024-09-24,Jill Stein,1.2,500,Arizona,Live Phone,GRE,2024-11-05
Suffolk,2024-09-19,2024-09-24,Chase Oliver,1,500,Arizona,Live Phone,LIB,2024-11-05
Clarity,2024-09-19,2024-09-24,Kamala Harris,51,1000,National,Online Panel,DEM,2024-11-05
Clarity,2024-09-19,2024-09-24,Donald Trump,44,1000,National,Online Panel,REP,2024-11-05
Clarity,2024-09-19,2024-09-24,Kamala Harris,58,1000,National,Online Panel,DEM,2024-11-05
Clarity,2024-09-19,2024-09-24,JD Vance,37,1000,National,Online Panel,REP,2024-11-05
ActiVote,2024-09-18,2024-09-24,Kamala Harris,51.4,1000,National,App Panel,DEM,2024-11-05
ActiVote,2024-09-18,2024-09-24,Donald Trump,48.6,1000,National,App Panel,REP,2024-11-05
Fabrizio/Impact,2024-09-17,2024-09-24,Kamala Harris,49,600,Pennsylvania,Live Phone/Text-to-Web,DEM,2024-11-05
Fabrizio/Impact,2024-09-17,2024-09-24,Donald Trump,47,600,Pennsylvania,Live Phone/Text-to-Web,REP,2024-11-05
Fabrizio/Impact,2024-09-17,2024-09-24,Jill Stein,1,600,Pennsylvania,Live Phone/Text-to-Web,GRE,2024-11-05
Fabrizio/Impact,2024-09-17,2024-09-24,Chase Oliver,0,600,Pennsylvania,Live Phone/Text-to-Web,LIB,2024-11-05
Fabrizio/Impact,2024-09-17,2024-09-24,Kamala Harris,50,600,Pennsylvania,Live Phone/Text-to-Web,DEM,2024-11-05
Fabrizio/Impact,2024-09-17,2024-09-24,Donald Trump,47,600,Pennsylvania,Live Phone/Text-to-Web,REP,2024-11-05
ActiVote,2024-09-07,2024-09-24,Kamala Harris,45.7,400,Texas,App Panel,DEM,2024-11-05
ActiVote,2024-09-07,2024-09-24,Donald Trump,54.3,400,Texas,App Panel,REP,2024-11-05
Morning Consult,2024-09-21,2024-09-23,Kamala Harris,51,11157,National,Online Panel,DEM,2024-11-05
Morning Consult,2024-09-21,2024-09-23,Donald Trump,45,11157,National,Online Panel,REP,2024-11-05
Bullfinch,2024-09-20,2024-09-23,Kamala Harris,47,600,Florida,Online Panel,DEM,2024-11-05
Bullfinch,2024-09-20,2024-09-23,Donald Trump,48,600,Florida,Online Panel,REP,2024-11-05
Bullfinch,2024-09-20,2024-09-23,Kamala Harris,49,600,Georgia,Online Panel,DEM,2024-11-05
Bullfinch,2024-09-20,2024-09-23,Donald Trump,47,600,Georgia,Online Panel,REP,2024-11-05
Bullfinch,2024-09-20,2024-09-23,Kamala Harris,49,600,North Carolina,Online Panel,DEM,2024-11-05
Bullfinch,2024-09-20,2024-09-23,Donald Trump,48,600,North Carolina,Online Panel,REP,2024-11-05
SurveyUSA,2024-09-20,2024-09-23,Kamala Harris,40,558,Nebraska,IVR/Online Panel/Text-to-Web,DEM,2024-11-05
SurveyUSA,2024-09-20,2024-09-23,Donald Trump,56,558,Nebraska,IVR/Online Panel/Text-to-Web,REP,2024-11-05
University of Maryland/Washington Post,2024-09-19,2024-09-23,Kamala Harris,63,1012,Maryland,Live Phone/Text-to-Web,DEM,2024-11-05
University of Maryland/Washington Post,2024-09-19,2024-09-23,Donald Trump,31,1012,Maryland,Live Phone/Text-to-Web,REP,2024-11-05
University of Maryland/Washington Post,2024-09-19,2024-09-23,Jill Stein,1,1012,Maryland,Live Phone/Text-to-Web,GRE,2024-11-05
University of Maryland/Washington Post,2024-09-19,2024-09-23,Chase Oliver,1,1012,Maryland,Live Phone/Text-to-Web,LIB,2024-11-05
University of Maryland/Washington Post,2024-09-19,2024-09-23,Kamala Harris,64,1012,Maryland,Live Phone/Text-to-Web,DEM,2024-11-05
University of Maryland/Washington Post,2024-09-19,2024-09-23,Donald Trump,32,1012,Maryland,Live Phone/Text-to-Web,REP,2024-11-05
University of Maryland/Washington Post,2024-09-19,2024-09-23,Kamala Harris,61,1012,Maryland,Live Phone/Text-to-Web,DEM,2024-11-05
University of Maryland/Washington Post,2024-09-19,2024-09-23,Donald Trump,31,1012,Maryland,Live Phone/Text-to-Web,REP,2024-11-05
University of Maryland/Washington Post,2024-09-19,2024-09-23,Jill Stein,1,1012,Maryland,Live Phone/Text-to-Web,GRE,2024-11-05
University of Maryland/Washington Post,2024-09-19,2024-09-23,Chase Oliver,1,1012,Maryland,Live Phone/Text-to-Web,LIB,2024-11-05
University of Maryland/Washington Post,2024-09-19,2024-09-23,Kamala Harris,62,1012,Maryland,Live Phone/Text-to-Web,DEM,2024-11-05
University of Maryland/Washington Post,2024-09-19,2024-09-23,Donald Trump,32,1012,Maryland,Live Phone/Text-to-Web,REP,2024-11-05
RMG Research,2024-09-17,2024-09-23,Kamala Harris,50,788,Wisconsin,Online Panel,DEM,2024-11-05
RMG Research,2024-09-17,2024-09-23,Donald Trump,49,788,Wisconsin,Online Panel,REP,2024-11-05
Morning Consult,2024-09-20,2024-09-22,Kamala Harris,50,11057,National,Online Panel,DEM,2024-11-05
Morning Consult,2024-09-20,2024-09-22,Donald Trump,45,11057,National,Online Panel,REP,2024-11-05
Ipsos,2024-09-20,2024-09-22,Kamala Harris,46.61,871,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-09-20,2024-09-22,Donald Trump,40.48,871,National,Probability Panel,REP,2024-11-05
Ipsos,2024-09-20,2024-09-22,Kamala Harris,50,785,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-09-20,2024-09-22,Donald Trump,44,785,National,Probability Panel,REP,2024-11-05
Ipsos,2024-09-20,2024-09-22,Kamala Harris,42,1029,National,Probability Panel,DEM,2024-11-05
Ipsos,2024-09-20,2024-09-22,Donald Trump,38,1029,National,Probability Panel,REP,2024-11-05
CNN/SSRS,2024-09-19,2024-09-22,Kamala Harris,48,2074,National,Probability Panel,DEM,2024-11-05
CNN/SSRS,2024-09-19,2024-09-22,Donald Trump,47,2074,National,Probability Panel,REP,2024-11-05
CNN/SSRS,2024-09-19,2024-09-22,Jill Stein,1,2074,National,Probability Panel,GRE,2024-11-05
CNN/SSRS,2024-09-19,2024-09-22,Chase Oliver,2,2074,National,Probability Panel,LIB,2024-11-05
CNN/SSRS,2024-09-19,2024-09-22,Kamala Harris,47,2074,National,Probability Panel,DEM,2024-11-05
CNN/SSRS,2024-09-19,2024-09-22,Donald Trump,47,2074,National,Probability Panel,REP,2024-11-05
CNN/SSRS,2024-09-19,2024-09-22,Jill Stein,1,2074,National,Probability Panel,GRE,2024-11-05
CNN/SSRS,2024-09-19,2024-09-22,Chase Oliver,2,2074,National,Probability Panel,LIB,2024-11-05
Quinnipiac,2024-09-19,2024-09-22,Kamala Harris,47,1728,National,Live Phone,DEM,2024-11-05
Quinnipiac,2024-09-19,2024-09-22,Donald Trump,48,1728,National,Live Phone,REP,2024-11-05
Quinnipiac,2024-09-19,2024-09-22,Jill Stein,1,1728,National,Live Phone,GRE,2024-11-05
Quinnipiac,2024-09-19,2024-09-22,Chase Oliver,1,1728,National,Live Phone,LIB,2024-11-05
Quinnipiac,2024-09-19,2024-09-22,Kamala Harris,48,1728,National,Live Phone,DEM,2024-11-05
Quinnipiac,2024-09-19,2024-09-22,Donald Trump,48,1728,National,Live Phone,REP,2024-11-05
Susquehanna,2024-09-16,2024-09-22,Kamala Harris,46,700,Pennsylvania,NA,DEM,2024-11-05
Susquehanna,2024-09-16,2024-09-22,Donald Trump,46,700,Pennsylvania,NA,REP,2024-11-05
Slingshot Strategies,2024-09-19,2024-09-21,Kamala Harris,54,500,Delaware,NA,DEM,2024-11-05
Slingshot Strategies,2024-09-19,2024-09-21,Donald Trump,37,500,Delaware,NA,REP,2024-11-05
Morning Consult,2024-09-19,2024-09-21,Kamala Harris,50,10840,National,NA,DEM,2024-11-05
